Date,MSFT - Adj Close,QQQ - Adj Close,SPY - Adj Close,MSFT - Log Return,QQQ - Log Return,SPY - Log Return,MSFT - Cumulative Return,QQQ - Cumulative Return,SPY - Cumulative Return
2018-07-03,92.24687957763672,163.2862091064453,243.22337341308594,-0.009645431553378592,-0.011642044851750334,-0.0035379249026546247,0.0010105327716538604,0.005791244689957065,-0.0018105931566553268
2018-07-05,92.9081039428711,165.31295776367188,245.20767211914062,0.007142418352908575,0.012335845996513915,0.008125239544307453,0.008185762515526163,0.018275373421837493,0.006332974299884775
2018-07-06,94.21195220947266,167.88461303710938,247.28163146972656,0.013936179753403638,0.015436525139769305,0.008422402661226638,0.022334380376423768,0.03411595403509682,0.014844509293121755
2018-07-09,94.85454559326172,169.3951416015625,249.50828552246094,0.006797564514161023,0.008957185499305274,0.008964227683481296,0.029307437334094244,0.043420330769023296,0.02398270377235634
2018-07-10,95.10601806640625,169.51943969726562,250.40614318847656,0.0026476297522015704,0.0007335069550552111,0.0035920492782672785,0.03203627320878577,0.04418596760433213,0.027667514152597716
2018-07-11,94.97562408447266,168.6590118408203,248.57447814941406,-0.0013719789129742618,-0.005088613477234473,-0.007341660930119873,0.030621312074889495,0.03888600498387662,0.020150355693602684
2018-07-12,97.03382873535156,171.56529235839844,250.828125,0.02143939746171534,0.017084912366570264,0.009025432124554431,0.05295577524115225,0.05678777093942955,0.029399328690947524
2018-07-13,98.18865203857422,171.7086944580078,251.02566528320312,0.011830981440956465,0.0008354965040095546,0.0007872424089644487,0.06548725918195175,0.057671082377955596,0.030210034567406563
2018-07-16,97.70438385009766,171.297607421875,250.8011474609375,-0.00494422042914039,-0.002396966065655328,-0.000894802077307465,0.060232256957802655,0.055138916654894565,0.029288612794950097
2018-07-17,98.67294311523438,172.3396759033203,251.8157501220703,0.00986434772206314,0.0060649511928109676,0.0040372858300338635,0.07074250977561714,0.061557727898909675,0.033452544962677244
2018-07-18,97.89996337890625,172.01458740234375,252.34544372558594,-0.007864600817089739,-0.001888105548237743,0.0021012874647262357,0.062354574473889146,0.059555285868925,0.0356264089975451
2018-07-19,97.22940826416016,171.15419006347656,251.3936767578125,-0.0068729556059241356,-0.005014437199567035,-0.00377881352322785,0.05507809275723852,0.05425551122706884,0.03172035469164869
2018-07-20,98.9709701538086,171.115966796875,251.10643005371094,0.017753356500291195,-0.00022335144326395424,-0.0011432703455995764,0.07397652924629683,0.05402006803133497,0.03054149341215373
2018-07-23,100.5542221069336,171.66090393066406,251.57337951660156,0.015870529096324984,0.003179547043066586,0.0018578410682496683,0.09115707658151151,0.05737670789131322,0.03245785531786982
2018-07-24,100.26551818847656,172.3683319091797,252.83926391601562,-0.0028752563560498915,0.004112609638434002,0.005019251890299658,0.08802422629377116,0.06173423980373505,0.03765304844446682
2018-07-25,103.21775817871094,174.77748107910156,254.99400329589844,0.029019064514592657,0.013879976409297388,0.008486062059354857,0.12006025113304086,0.07657383437525156,0.046496104904563795
2018-07-26,102.09089660644531,172.1293182373047,254.39248657226562,-0.010977353966946895,-0.015267583611402754,-0.0023617312794541644,0.10783219195122129,0.06026199141332533,0.0440274785832373
2018-07-27,100.28412628173828,169.8062286376953,252.66859436035156,-0.01785613960470776,-0.013588089127286587,-0.006799570776092677,0.0882261507104567,0.045952496492084105,0.036952620109212964
2018-07-30,98.13279724121094,167.4066162109375,251.34881591796875,-0.02168578477122368,-0.014232274768092412,-0.005237047101524211,0.06488115477254008,0.03117164523287652,0.031536245679074204
2018-07-31,98.79402923583984,168.6876983642578,252.5878143310547,0.006715534815634901,0.007623386067782799,0.00491728854489591,0.07205646730625115,0.039062704867301346,0.03662109864235252
2018-08-01,98.98027801513672,169.3282012939453,252.16586303710938,0.0018834482288784976,0.0037897844269166054,-0.0016719101262812396,0.07407753284955909,0.043007999711264455,0.03488940934822904
2018-08-02,100.18169403076172,171.63218688964844,253.53958129882812,0.012064859335417743,0.013514887620062671,0.0054328924318646854,0.08711461433554057,0.05719982002928847,0.040527152948248935
2018-08-03,100.61939239501953,172.15802001953125,254.6259307861328,0.004359528778168048,0.003059037339426804,0.004275579969101926,0.09186426738402398,0.060438785286049956,0.04498553429186902
2018-08-06,100.70321655273438,173.17140197753906,255.55972290039062,0.0008327347136711958,0.005869090800764829,0.0036606013918457094,0.09277387934225456,0.06668089664664012,0.048817819748509406
2018-08-07,101.4017105102539,173.80235290527344,256.4036560058594,0.006912218804028174,0.003636883852549608,0.0032968524884753017,0.10035353744836928,0.07056735418899485,0.0522813235809827
2018-08-08,101.9698257446289,174.01268005371094,256.2959289550781,0.005586983533849746,0.001209419686580118,-0.0004202345994674732,0.10651840000026525,0.07186290269597939,0.051839211462351376
2018-08-09,102.137451171875,173.90750122070312,255.94580078125,0.0016425231619821615,-0.0006046147471333135,-0.001367042972212267,0.1083373755472099,0.07121503445318744,0.05040228445468653
2018-08-10,101.51347351074219,172.5786590576172,254.2309112548828,-0.0061279330277083065,-0.007670428609714884,-0.006722752899789878,0.10156632579606373,0.06302978831071981,0.04336437302740337
2018-08-13,100.77771759033203,172.38746643066406,253.27920532226562,-0.007274258070944152,-0.0011084720058191376,-0.003750494885147932,0.09358232211754558,0.06185210238555161,0.03945856920995916
2018-08-14,102.03501892089844,173.46774291992188,254.8953094482422,0.012398801567007964,0.0062470072631962284,0.0063604510944013995,0.107225839172294,0.06850626283600092,0.04609106507689997
2018-08-15,100.65135955810547,171.34544372558594,252.9918670654297,-0.013653417341353561,-0.01231000481940994,-0.007495567451468579,0.0922111568083428,0.05543357310943553,0.038279332197785676
2018-08-16,100.63264465332031,171.90948486328125,255.03890991210938,-0.00018595521201404403,0.003286429987649508,0.008058779184320136,0.09200807333391481,0.05890788757263099,0.046680401783477654
2018-08-17,100.57655334472656,171.94773864746094,255.9368133544922,-0.0005575422058718538,0.00022249807025675087,0.003514469771075602,0.09139940243950218,0.05914351874696444,0.05036540003005863
2018-08-20,99.91278839111328,171.7947235107422,256.48455810546875,-0.00662147297243026,-0.0008902894676722652,0.002137869300952578,0.0841966036793298,0.05820099404963108,0.05261334602474821
2018-08-21,99.08069610595703,172.42564392089844,257.0860290527344,-0.008363059092284646,0.0036657977062378995,0.0023423117962714977,0.0751672127070484,0.062087263613386456,0.05508178447973555
2018-08-22,100.09041595458984,173.0949249267578,256.9334716796875,0.01013930673551339,0.0038740492072762756,-0.0005935859527075837,0.08612411670486186,0.0662098222765728,0.054455688592755846
2018-08-23,100.55786895751953,172.84634399414062,256.5921936035156,0.004659435278479062,-0.0014371281933272474,-0.0013291570392188656,0.09119665012442923,0.0646786425952548,0.05305508241070078
2018-08-24,101.3431625366211,174.4524383544922,258.1363830566406,0.007779034444251575,0.009249130095460627,0.006000032466665473,0.09971820822588251,0.07457167431316569,0.05939244025850399
2018-08-27,102.46505737304688,176.2305908203125,260.1745300292969,0.011009430029307064,0.010141167704815568,0.007864613406744311,0.1118923712226827,0.08552452937442845,0.06775700115224703
2018-08-28,103.08209228515625,176.48873901367188,260.3002624511719,0.006003846481094241,0.001463760092610083,0.00048314510572772316,0.11858808222057604,0.08711464034665473,0.06827300736436048
2018-08-29,104.72752380371094,178.52503967285156,261.7008972167969,0.015836282624762436,0.011471796945210637,0.005366417683269149,0.13644336674151725,0.09965760638014354,0.07402121637192516
2018-08-30,104.66207122802734,178.20953369140625,260.6413879394531,-0.0006251750742962156,-0.0017688561034841634,-0.004056767987249824,0.13573311271497124,0.09771418963036682,0.06967298732528437
2018-08-31,105.01734924316406,178.43898010253906,260.650390625,0.0033887765841168925,0.0012866810538306598,3.4539909961889825e-05,0.1395883871355521,0.09912750672986825,0.06970993437202533
2018-09-04,104.43769836425781,177.67417907714844,260.2015380859375,-0.005534861683329061,-0.004295276271144932,-0.001723532641169192,0.13329834634748217,0.09441657505059631,0.06786784229247034
2018-09-05,101.42731475830078,175.37979125976562,259.50115966796875,-0.029248274515950436,-0.012997560206465109,-0.002695305777696895,0.10063138014717898,0.08028387400207992,0.06499348730023535
2018-09-06,101.66104888916016,173.81195068359375,258.7200622558594,0.0023017983882533013,-0.008979886540883502,-0.0030145349923069494,0.10316772964680143,0.07062647345850204,0.061787861329592575
2018-09-07,101.16552734375,173.14266967773438,258.2173156738281,-0.004886169657647408,-0.0038580367387449997,-0.001945097267109935,0.09779061241051168,0.0665039147953157,0.0597245879464956
2018-09-10,102.25938415527344,173.72584533691406,258.66619873046875,0.010754507364383058,0.003362520283110604,0.0017368832898676935,0.10966052274994431,0.07009609184032772,0.061566805270276914
2018-09-11,103.998291015625,175.06427001953125,259.5191345214844,0.016861899172899836,0.007674708618424782,0.0032920135194098483,0.12853014837512156,0.07834036326300331,0.06506725614949138
2018-09-12,104.43769836425781,174.5480194091797,259.58203125,0.004216239248061752,-0.002953277108288208,0.0002423293684186798,0.1332983463474824,0.07516042328644978,0.06532538449977432
2018-09-13,105.55957794189453,176.4123077392578,261.11724853515625,0.010684807637917546,0.01062402625600292,0.005896769184396049,0.14547234376460505,0.08664384794448621,0.07162592054506267
2018-09-14,105.9896240234375,175.89601135253906,261.16217041015625,0.004065689399250782,-0.002930937070397153,0.00017202238296684435,0.15013895860483273,0.08346362600003365,0.07181028004608958
2018-09-17,104.83971405029297,173.36260986328125,259.779541015625,-0.010908551784747141,-0.014507564130617701,-0.005308204778914641,0.13766079132018127,0.06785867656110756,0.06613596513200726
2018-09-18,105.84004211425781,174.7965850830078,261.18914794921875,0.009496266746778628,0.008237515189963164,0.0054114974792038445,0.14851578102650653,0.0766915089784681,0.07192099594208679
2018-09-19,104.4283447265625,174.66275024414062,261.4674072265625,-0.013427777900512942,-0.0007659537570238085,0.0010647883428551758,0.13319684600518777,0.07586712883085034,0.07306297279695384
2018-09-20,106.17658996582031,176.59385681152344,263.5863342285156,0.016602511230920342,0.010995528537923923,0.008071320468673414,0.15216780639298189,0.08776213263224752,0.08175905515755688
2018-09-21,106.8216781616211,175.62831115722656,263.3454895019531,0.0060572339280733295,-0.0054826081985398616,-0.0009141400556500416,0.1591679356279203,0.08181467772619877,0.08077062772406163
2018-09-24,107.20501708984375,176.1167755126953,262.4705810546875,0.003582163782756118,0.0027773787778388927,-0.003327814814635044,0.1633277110753848,0.08482346318800893,0.07718000100195344
2018-09-25,106.99929809570312,176.356201171875,262.2271728515625,-0.0019207741656396945,0.0013585478141131522,-0.000927803554613164,0.16109536586361384,0.08629824928951035,0.0761810530534539
2018-09-26,106.55992889404297,176.48065185546875,261.4425964355469,-0.004114735080924841,0.0007054290825169508,-0.0029964571150513583,0.1563275818404466,0.08706482601781618,0.0729611492410196
2018-09-27,106.96194458007812,177.9747772216797,262.1731262207031,0.0037655735642188105,0.008430590100717837,0.002790329730508047,0.16069002681314548,0.0962681642545713,0.07595924552878075
2018-09-28,106.92453002929688,177.93643188476562,262.2001037597656,-0.00034985429753054705,-0.00021547698460352597,0.00010289441773114744,0.16028402544396703,0.09603196914444001,0.07606996142477795
2018-10-01,108.08381652832031,178.30038452148438,263.1110534667969,0.010783746323675686,0.0020433191999646703,0.003468232523231066,0.17286394144042916,0.09827380192074564,0.07980850157807673
2018-10-02,107.65375518798828,177.89816284179688,262.95770263671875,-0.003986898587719357,-0.0022584137617831478,-0.0005830068128644821,0.16819716102052418,0.09579624398080688,0.07917914934121506
2018-10-03,107.67245483398438,178.08969116210938,263.1020812988281,0.00017368666862426405,0.001076038615579574,0.0005489059234078895,0.16840007891527464,0.09697599767056841,0.07977167977556188
2018-10-04,105.4473876953125,174.67056274414062,261.0456848144531,-0.02088165948215642,-0.01938560512768082,-0.007846669082185249,0.14425491918594102,0.07591525135229382,0.07133222283452678
2018-10-05,104.8303451538086,172.5348663330078,259.5845642089844,-0.005868850726415363,-0.012302361474438587,-0.005612906450301628,0.13755912539820914,0.0627600390205969,0.06533577977055205
2018-10-08,103.6336669921875,171.48135375976562,259.5845642089844,-0.011481034968105026,-0.006124803454576674,0.0,0.12457345640208484,0.0562707358018113,0.06533577977055205
2018-10-09,104.95189666748047,172.03680419921875,259.20574951171875,0.012639870208106398,0.0032338955636698995,-0.001460377168084339,0.13887813310900632,0.059692134289278886,0.06378112319022033
2018-10-10,99.24899291992188,164.47076416015625,250.99856567382812,-0.055870345595652814,-0.04497560288567256,-0.0321749213217258,0.07699347375980237,0.013087728014515632,0.030098817694503843
2018-10-11,99.0152816772461,162.4308319091797,245.4699249267578,-0.002357574014793144,-0.012480567574666245,-0.022272790328367903,0.0744573726296962,0.0005223925276995889,0.007409260558087771
2018-10-12,102.43699645996094,166.9512939453125,248.8791046142578,0.03397374231043724,0.02744985549011766,0.013792820582233647,0.1115878701957993,0.028367004530001516,0.021400543559941365
2018-10-15,100.59525299072266,164.9304962158203,247.4811553955078,-0.018142871327562336,-0.012177966755122633,-0.005632815628590245,0.09160232033425286,0.015919531625001815,0.015663356044285814
2018-10-16,103.77391815185547,169.72877502441406,252.8925018310547,0.031109599363449595,0.028677571845503354,0.02163006519227655,0.12609538200763226,0.045475406806835705,0.03787153699714385
2018-10-17,103.50279998779297,169.79574584960938,252.93759155273438,-0.0026160035831490048,0.00039449772812554743,0.000178280107841992,0.12315336229818663,0.045887925843193456,0.038056585341415206
2018-10-18,101.43667602539062,165.85948181152344,249.28489685058594,-0.020163943098114187,-0.023455284908229776,-0.014546378127510123,0.10073296327931236,0.02164178816898321,0.023065916036270062
2018-10-19,101.58625030517578,165.70623779296875,249.14962768554688,0.0014734720807204663,-0.0009243659425897817,-0.0005427760787070976,0.10235605806779957,0.020697853632154484,0.022510771003455998
2018-10-22,102.49308776855469,166.5586395263672,248.03125,0.008887165555923776,0.0051308679405914475,-0.00449888409658441,0.11219654109021149,0.02594837788097082,0.017920945844395852
2018-10-23,101.06269836425781,165.94569396972656,246.7686309814453,-0.014054259776826405,-0.003686846691599572,-0.005103565330709223,0.09667477096398103,0.022172827712255483,0.01273915385000679
2018-10-24,95.65898132324219,158.3508758544922,239.29188537597656,-0.054951510859096685,-0.0468472859726289,-0.030767096458186323,0.03803671514094531,-0.024608842381731,-0.017945431090627406
2018-10-25,101.24969482421875,163.82908630371094,243.58493041992188,0.056800102636057295,0.034010423616933884,0.01778158743277242,0.09870394991148523,0.009135195994476097,-0.00032676218626381814
2018-10-26,99.99691772460938,159.6151123046875,239.30087280273438,-0.012450329141161719,-0.02605835855775901,-0.01774402971128465,0.08510952723110976,-0.016821546934168485,-0.017908546665999392
2018-10-29,97.0893783569336,156.33009338378906,237.97508239746094,-0.02950738214830815,-0.020795614219423834,-0.005555669842243068,0.05355856805701453,-0.037056221297430914,-0.023349594208707636
2018-10-30,96.97720336914062,158.90634155273438,241.50149536132812,-0.0011560465412254184,0.016345226886374572,0.014709692664332166,0.05234130905802803,-0.021187349904963515,-0.008877185511748542
2018-10-31,99.856689453125,162.64154052734375,244.0810089111328,0.029260118571922795,0.02323365945716669,0.010624508880478093,0.08358784999507818,0.0018202907671767132,0.0017091453333994977
2018-11-01,99.02464294433594,164.786865234375,246.67835998535156,-0.00836731485239964,0.013104271768331304,0.0105851278262193,0.07455895576182936,0.01503481034698062,0.012368681428785555
2018-11-02,99.24899291992188,162.22010803222656,245.21737670898438,0.002263034824125414,-0.015698808448152374,-0.005940232709673732,0.07699347375980214,-0.000775599701077101,0.006372801963828945
2018-11-05,100.51111602783203,161.81787109375,246.57029724121094,0.012636556011440916,-0.002482654324427401,0.005502065289301375,0.09068931399263369,-0.0032532516303155345,0.011925191623665565
2018-11-06,100.70744323730469,163.04380798339844,248.1304168701172,0.0019513833364987316,0.007547475052685275,0.006307348085580128,0.09281974491291645,0.0042981306750145,0.018327926957566687
2018-11-07,104.67139434814453,168.15802001953125,253.4427032470703,0.03860615319016655,0.030885207343554426,0.021183292372520996,0.13583428189791102,0.035800054307016715,0.04012956515204591
2018-11-08,104.4750747680664,167.08538818359375,252.98269653320312,-0.0018773411625539402,-0.006399144442275024,-0.0018166815510490659,0.13370393376746703,0.029192982495714226,0.03824169630779961
2018-11-09,102.43699645996094,164.26971435546875,250.511474609375,-0.019700583079908136,-0.01699531155329103,-0.009816366939536133,0.11158787019579908,0.011849325001745292,0.02809979459946832
2018-11-12,99.91278839111328,159.29904174804688,245.8306121826172,-0.02495025152417654,-0.030726475173564236,-0.0188619959027278,0.0841966036793298,-0.018768441288033677,0.008889522068032063
2018-11-13,99.97821807861328,159.43312072753906,245.37069702148438,0.0006546536634371433,0.0008413270023305398,-0.0018726142903654848,0.08490660933635952,-0.017942557311620866,0.007002028956464512
2018-11-14,98.56044006347656,158.21681213378906,243.6931915283203,-0.014282378343177884,-0.0076582074317328094,-0.006860093788050843,0.0695216908135654,-0.025434632368843912,0.0001175417063266071
2018-11-15,100.72938537597656,160.9846954345703,246.2364959716797,0.02176760353313821,0.017342979976963116,0.01038241753628839,0.09305784848913135,-0.008385349361517136,0.010555270277039508
2018-11-16,101.67770385742188,160.4195556640625,246.87686157226562,0.009370476340700987,-0.003516694947290148,0.002597236318027036,0.10334845986476981,-0.01186643105429075,0.013183332498371225
2018-11-19,98.23178100585938,155.20956420898438,242.70103454589844,-0.034478246079536506,-0.033016375197872226,-0.017059300796308796,0.06595527014034652,-0.043958325520473296,-0.003954273333000025
2018-11-20,95.49950408935547,152.43215942382812,238.2095489501953,-0.02820874380771481,-0.018056590075878738,-0.01867963130671318,0.036306159141774375,-0.061066257850809214,-0.022387342818496747
2018-11-21,96.81399536132812,153.59097290039062,239.0212860107422,0.01367050931925025,0.007573407974405837,0.0034018667022864156,0.05057026882771365,-0.053928334474833806,-0.019055971644707848
2018-11-23,96.77643585205078,152.48004150390625,237.42495727539062,-0.00038803064297337223,-0.007259336708473951,-0.006701006593025423,0.050162694451599155,-0.060771319428368775,-0.025607309253044108
2018-11-26,99.96883392333984,156.0044708251953,241.25802612304688,0.03245494327731922,0.022850953876424593,0.016015404390437186,0.08480477783470985,-0.0390619529529046,-0.009876383948700607
2018-11-27,100.59793090820312,156.53121948242188,242.0696563720703,0.006273213296053234,0.0033708096215628296,0.00335851241848653,0.09163137956765022,-0.035817348338161525,-0.006545451129703506
2018-11-28,104.33490753173828,161.56887817382812,247.64346313476562,0.0364742999806107,0.03167606638571883,0.02276454211848829,0.13218291885014533,-0.004786969022725129,0.016329467461549507
2018-11-29,103.46168518066406,161.04209899902344,247.10226440429688,-0.008404637245374115,-0.0032657267126783426,-0.002187786235273865,0.12270720785721934,-0.008031761616067556,0.014108386353388402
2018-11-30,104.11894226074219,162.2105712890625,248.60845947265625,0.006332568550254318,0.007229498696733881,0.006076930076381154,0.12983938688494723,-0.0008343430133858076,0.02028981513952144
2018-12-03,105.24565887451172,165.04542541503906,251.90037536621094,0.010763304637263466,0.017325427590577737,0.013154466549634853,0.14206587305983054,0.01662745903029883,0.03379984720204332
2018-12-04,101.89363861083984,158.71482849121094,243.73822021484375,-0.03236771534808657,-0.0391116811415725,-0.03293889211079974,0.10569166067061264,-0.022367009605424926,0.0003023395621457592
2018-12-06,102.52274322509766,159.83538818359375,243.3684539794922,0.006155148572602565,0.007035401363670204,-0.001518214904315806,0.11251834519339177,-0.015464717403782857,-0.0012151821051055167
2018-12-07,98.41957092285156,154.55828857421875,237.71351623535156,-0.040844983314192666,-0.033573164265220244,-0.02351033115222712,0.06799305923107957,-0.047969976810020465,-0.024423062471820578
2018-12-10,101.02043914794922,156.17684936523438,238.16455078125,0.026083188394824517,0.010417717417469014,0.0018955892789221504,0.09621619804720316,-0.0380001558342592,-0.022572015430089132
2018-12-11,101.95939636230469,156.69403076171875,238.2186279296875,0.009251794982931986,0.0033060402894399465,0.000227032150111307,0.10640522629070825,-0.034814482510424516,-0.022350082661189652
2018-12-12,102.41947937011719,158.07318115234375,239.4181671142578,0.004502263586046387,0.008763042425831322,0.005022819510216474,0.11139778472605322,-0.026319353646865218,-0.017427170482441134
2018-12-13,102.76687622070312,158.12103271484375,239.33694458007812,0.003386162608386659,0.0003026719703695203,-0.00033930722816306007,0.11516753724321638,-0.026024603203024244,-0.017760507990582042
2018-12-14,99.5556869506836,154.27096557617188,234.9176483154297,-0.03174592989152594,-0.02465019661081285,-0.018637349013007214,0.08032154248729029,-0.049739795323262004,-0.035897312258905245
2018-12-17,96.60742950439453,150.77525329589844,230.30894470214844,-0.030061507210543015,-0.022920233710657174,-0.019813374606240868,0.04832873394384252,-0.07127227393670177,-0.054811444817394306
2018-12-18,97.62149047851562,151.72341918945312,230.05645751953125,0.010442010265556417,0.006268913453064224,-0.001096899144525198,0.05933274535989885,-0.06543187284300467,-0.05584765292320071
2018-12-19,97.35856628417969,147.99786376953125,226.6111602783203,-0.0026969358617023134,-0.024861413077945226,-0.015089147888499724,0.056479641937259295,-0.08838011227773801,-0.06998716246681069
2018-12-20,95.31169891357422,145.85250854492188,222.92237854003906,-0.021248160723064194,-0.014601944019231925,-0.016411965817688206,0.034268204471363584,-0.10159481983614127,-0.0851259330694859
2018-12-21,92.23197937011719,141.33204650878906,218.35482788085938,-0.03284564366840352,-0.031483834019303485,-0.020702242140313517,0.0008488442165961452,-0.1294394318384432,-0.10387117378888877
2018-12-24,88.38231658935547,137.82730102539062,212.58523559570312,-0.04263500720555759,-0.025110602026802334,-0.026778373803155904,-0.04092550098408121,-0.151027552117302,-0.1275495967135919
2018-12-26,94.41972351074219,146.4331512451172,223.32614135742188,0.06607807577136421,0.06056755921905624,0.049290203693613685,0.024588996054816015,-0.09801824501487832,-0.08346888933420205
2018-12-27,95.00186157226562,146.99977111816406,225.0406494140625,0.00614650008345992,0.003862010934223277,0.007647829627971034,0.030906026330314917,-0.09452804636003442,-0.07643254345974682
2018-12-28,94.26007080078125,146.92291259765625,224.75039672851562,-0.007838814288553354,-0.0005229846249902683,-0.0012906113997824184,0.02285653588935399,-0.095001470462594,-0.07762374129552663
2018-12-31,95.3680419921875,148.1619415283203,226.71885681152344,0.011685860115448329,0.008397829946587965,0.008720295088155076,0.034879607430454485,-0.0873694453381264,-0.06954517559240558
2019-01-02,94.94551086425781,148.75746154785156,226.95477294921875,-0.004440375536467887,0.004011329754083966,0.0010400258841788785,0.030294540581385254,-0.08370123094966175,-0.06857697510144822
2019-01-03,91.4526596069336,143.89744567871094,221.5389862060547,-0.03748170014793469,-0.03321634176727544,-0.024152175564815897,-0.007607889441124449,-0.11363738683805846,-0.09080337908922442
2019-01-04,95.70603942871094,150.05404663085938,228.9595947265625,0.04545994734712421,0.04189467700563879,0.03294696178752133,0.03854736286629046,-0.07571467818674771,-0.06034918090276087
2019-01-07,95.82811737060547,151.84051513671875,230.76487731933594,0.0012747382552073163,0.011835187412133682,0.00785379931682941,0.039872083075960685,-0.06471059895715159,-0.0529402960773514
2019-01-08,96.52294158935547,153.21401977539062,232.9329833984375,0.007224574116404772,0.009005038529225325,0.009351442233095617,0.04741191926964139,-0.05625024613447904,-0.04404238264616067
2019-01-09,97.90315246582031,154.46261596679688,234.02159118652344,0.014198033127326414,0.008116333192772641,0.004662593834646199,0.062389180626482466,-0.04855928971910306,-0.03957473322979865
2019-01-10,97.27408599853516,154.90444946289062,234.8470916748047,-0.0064461271253729155,0.0028563725481571757,0.0035212475109422385,0.05556291005289715,-0.04583773555715831,-0.03618687690997502
2019-01-11,96.52294158935547,154.33778381347656,234.9378204345703,-0.007751906001953482,-0.0036648699478305613,0.00038625659766840936,0.04741191926964139,-0.04932821617990135,-0.03581452582535993
